login_location_diff,login_ip_diff,behavior_anomaly,failed_logins,successful_logins,account_age_days,password_change_freq,suspicious_activity,login_time_diff,access_device_change,email_change,ip_blacklisted,password_strength,account_locked,multiple_failed_logins,unusual_time_logins,login_frequency,suspicious_ips,device_fingerprint_change,high_risk_location,account_role_change,access_time_hours,unusual_login_location,file_access_frequency,unauthorized_app_access,data_exfiltration_attempts,network_anomalies,login_duration,high_volume_downloads,unusual_login_ip_range,multi_factor_auth_enabled,account_privilege_changes,email_forwarding,system_alerts_generated,remote_access,suspicious_file_modifications,unusual_file_uploads,compromised_device,access_to_restricted_areas,unusual_account_activity,external_links_in_emails,data_access_by_role,compromised
0,1,0,6,15,2648,349,0,15.992309814047408,0,0,0,3,1,2,0,13,4,1,0,0,3,0,4,0,2,0,11.892331446774849,0,1,1,1,0,1,1,2,0,1,1,0,0,3,0
1,1,0,1,17,3217,235,1,62.82874541400031,0,0,1,6,1,1,1,8,0,0,1,1,2,0,2,1,2,1,34.9840204460621,4,0,0,0,0,5,0,0,0,1,0,0,0,2,0
1,0,1,1,19,1717,134,1,4.042149838422024,1,1,1,10,1,3,0,7,0,1,0,0,3,0,3,0,0,1,6.237441174772832,1,0,1,0,0,2,1,0,1,0,1,0,1,1,0
0,1,0,3,23,256,347,1,62.43364162245494,1,1,0,5,0,0,0,11,1,0,1,0,6,1,2,1,4,0,7.187119700977657,4,0,0,0,1,3,1,1,0,0,1,0,3,3,0
0,1,1,3,24,1212,320,1,21.536171344268567,0,1,0,9,1,0,1,7,2,0,1,0,8,0,3,1,1,0,43.11907141551092,0,0,0,0,0,5,1,2,1,0,0,0,2,3,0
0,1,1,1,22,3311,279,0,15.543787759032647,1,0,0,3,1,2,0,10,3,0,0,0,8,1,1,1,3,0,20.9966470775205,2,0,0,0,0,2,1,2,0,0,1,0,0,1,1
0,0,1,2,21,870,42,0,5.30094059529196,0,1,0,6,0,1,1,12,0,0,1,0,5,1,3,1,3,1,31.96126649403336,1,0,1,0,0,1,1,4,0,1,1,0,0,3,1
1,0,1,2,19,2946,192,0,36.20109210723313,0,1,0,8,0,0,1,6,1,0,1,1,4,1,0,0,0,0,6.827402296586057,3,0,0,0,1,0,1,1,0,1,0,1,1,2,0
1,0,0,1,12,3574,72,0,78.43954550172457,0,0,0,7,0,1,1,14,2,0,1,1,4,1,1,0,1,1,114.76452338545971,3,1,0,1,1,2,0,1,1,0,1,0,2,3,1
1,0,1,2,17,1731,140,0,14.118227334746415,1,0,1,6,1,1,1,10,2,1,1,0,3,1,3,0,1,0,3.037314477803072,1,0,0,0,0,2,1,3,0,1,0,1,1,2,1
1,0,0,2,14,808,234,0,8.295736519212726,0,1,0,2,0,1,1,8,0,1,0,0,6,1,3,1,2,0,65.37029797744273,3,1,0,0,0,3,0,2,0,1,1,0,2,0,1
1,0,0,2,24,2724,285,1,24.281459358091688,0,0,0,7,0,0,1,14,0,0,0,1,10,0,2,0,2,1,46.47599464114003,1,0,0,1,1,4,1,0,0,0,0,1,0,5,0
1,0,0,2,13,270,336,0,47.71641638244823,1,1,0,8,1,2,0,6,0,0,1,1,10,0,3,0,0,1,16.054538319304346,1,1,1,1,0,5,0,0,1,0,0,0,0,0,1
0,0,0,2,26,1543,173,0,0.1132443057092168,1,0,1,1,1,1,0,6,1,1,1,1,4,0,4,1,3,0,17.60382847197662,2,1,1,0,1,2,1,1,1,1,0,1,1,4,1
1,1,0,1,19,549,175,0,29.939460638491912,1,1,0,9,0,1,0,8,0,1,1,0,4,0,2,0,1,0,29.837353853075253,2,0,1,1,0,2,0,1,0,1,0,1,2,4,0
0,1,0,1,22,1137,330,1,27.228553404773024,0,0,1,4,1,1,1,9,2,0,1,0,5,0,2,0,0,1,7.328218162658095,3,1,0,1,1,2,1,2,0,1,1,1,1,4,0
0,0,0,5,25,3410,193,1,11.488463771398038,1,0,0,8,0,0,1,10,1,1,1,1,3,1,4,0,2,1,14.993071615389802,2,0,1,0,1,3,0,0,1,0,0,1,1,4,1
1,0,0,3,12,567,198,1,18.01282898486238,1,0,0,10,1,1,1,15,4,0,0,0,5,1,6,1,2,1,46.53259602494383,4,1,0,1,0,1,0,1,1,0,0,0,3,0,1
0,1,0,3,10,3033,327,1,8.509236398409177,0,0,0,7,1,1,0,6,2,1,0,1,6,1,1,0,0,1,1.4137941467265631,0,1,1,0,0,0,0,0,0,1,1,1,1,2,1
1,0,0,1,14,358,262,0,46.80311373734676,0,1,0,10,0,1,0,17,1,1,0,1,4,0,3,1,1,1,47.18917739905536,2,1,1,1,1,3,1,2,1,1,1,1,1,1,0
0,0,1,2,21,1673,300,0,30.19753743855373,0,0,0,7,0,3,1,11,2,1,1,0,4,0,2,1,0,0,26.096347628410914,0,0,1,0,0,1,0,0,1,0,1,0,2,0,0
1,0,1,7,23,1637,89,0,22.824261006039308,0,1,0,2,0,2,1,6,1,1,1,1,5,0,2,0,0,1,29.380030815051978,1,1,0,1,0,0,1,2,1,1,0,1,1,0,1
0,1,1,2,23,1357,325,1,14.953386889948755,1,0,1,1,1,0,1,7,0,1,1,1,4,0,3,0,2,0,1.338146021042478,2,1,0,0,0,2,0,1,0,1,1,0,0,2,1
1,1,0,2,22,1712,264,0,10.333261554726027,0,0,0,4,0,1,1,16,1,0,0,1,4,1,2,0,0,1,4.15910629751923,2,0,0,0,0,1,1,2,0,1,0,0,1,3,0
1,1,1,3,17,3240,194,0,51.90353622378075,1,1,0,2,1,0,1,18,2,0,1,1,5,1,5,1,1,1,51.875278595436754,2,0,1,0,1,2,1,3,0,1,1,1,4,2,0
1,1,1,0,22,1362,223,0,18.01199047228062,0,0,0,8,1,2,0,8,1,1,0,1,4,0,2,0,2,0,2.6489584180840002,2,1,0,0,1,3,0,1,0,0,1,0,1,1,0
1,1,1,2,14,797,263,1,20.881386551868893,0,0,1,10,0,0,1,8,1,0,1,0,2,1,0,1,0,0,19.949086026732598,5,0,0,1,1,2,0,2,0,0,1,0,1,1,1
1,0,0,2,19,1284,212,1,22.070915675905784,1,1,0,7,1,1,1,12,1,0,1,1,4,0,3,0,1,1,30.528842129862618,2,0,1,0,0,1,1,0,1,1,0,0,1,3,1
0,1,0,2,18,886,362,1,17.84616575526164,1,0,1,8,1,0,1,14,1,1,1,0,2,0,2,1,2,1,5.260622372425187,3,0,1,1,0,2,1,0,1,0,0,1,0,1,0
0,0,0,1,23,1758,261,0,8.874993110506784,1,1,0,6,0,1,1,8,0,0,1,0,5,0,5,0,0,1,23.99896569059914,1,0,0,1,0,0,1,1,0,0,0,1,1,3,0
0,0,0,2,11,1222,136,0,3.8466093082077855,0,0,0,1,1,0,0,9,2,0,0,1,10,1,2,1,1,0,1.356510632478821,2,1,1,0,0,2,0,0,1,1,0,1,2,2,1
1,1,1,1,20,2258,252,0,3.112097287768839,0,0,1,9,1,0,1,12,2,1,1,1,1,1,3,1,1,0,13.813740306697627,1,0,0,0,1,3,0,1,1,0,0,1,0,1,1
0,1,1,2,22,286,109,0,42.49797112860395,1,0,1,6,0,1,1,12,0,0,1,1,4,1,2,1,0,1,8.142322938950661,1,1,1,1,0,1,0,1,1,1,0,1,0,3,1
1,0,1,2,20,1715,263,1,7.589834022901613,1,1,0,10,0,0,1,8,0,1,0,0,2,0,6,0,1,0,20.754597334896484,4,0,0,1,1,1,0,0,1,1,0,0,2,3,1
1,0,1,5,20,1785,213,0,1.7184773567448,0,0,1,1,1,1,0,12,1,1,0,0,4,0,4,1,1,1,43.96537473842032,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1
0,0,0,2,22,742,214,1,47.913040653667764,1,0,1,1,1,2,1,11,0,0,0,0,2,0,7,1,1,0,2.6818519871072253,0,0,1,0,1,0,0,3,1,1,0,1,2,5,1
0,1,0,2,23,3543,163,0,5.01926393259853,1,0,0,8,1,1,0,11,0,1,1,1,3,1,0,1,1,1,11.967930507833241,3,1,1,0,0,2,0,0,0,0,0,1,2,2,0
1,1,0,1,17,1505,249,1,29.4365672061763,0,0,0,6,1,2,1,9,2,0,1,1,8,0,3,0,1,1,11.004979107688593,2,1,0,0,1,2,1,2,1,1,0,0,1,3,0
0,1,1,1,22,2040,317,0,12.403857137887634,1,0,0,8,0,1,1,11,1,0,1,1,5,0,1,1,3,1,7.8251869404103385,4,1,1,1,0,0,1,2,1,1,0,0,1,1,0
1,1,0,0,21,1046,231,0,4.0567364140472,0,0,1,8,1,3,1,8,0,1,1,1,2,1,2,1,2,0,13.084944434575851,1,1,0,0,1,3,0,2,1,1,1,0,0,2,1
1,1,0,0,26,3631,175,1,16.05769830429049,0,0,0,8,1,0,1,16,1,0,0,1,4,0,4,0,1,1,42.52705372488315,2,0,1,0,0,0,0,1,0,0,1,1,1,1,1
1,0,1,2,19,3180,353,1,0.4475882107107195,0,0,0,10,1,0,1,12,2,0,0,0,3,1,2,1,2,1,72.7348000184403,2,1,0,1,0,2,0,3,0,1,1,0,3,1,0
1,1,1,4,22,295,156,0,55.17402077016601,1,0,1,7,1,0,1,10,0,0,0,0,7,1,9,0,3,0,0.056938721266054135,2,0,1,0,0,3,1,2,1,0,1,1,1,1,1
1,0,0,2,16,2053,164,0,21.615425607185628,1,1,1,7,0,2,1,10,0,0,0,0,10,0,3,0,0,0,26.86711467605084,3,1,0,1,0,4,1,1,1,1,0,1,1,4,0
0,0,0,5,16,2597,143,0,4.495399047721584,1,0,0,10,1,3,1,15,1,0,0,1,7,0,2,0,0,1,19.094457536858492,0,0,1,0,1,2,0,2,1,1,1,0,3,6,0
0,0,0,1,15,680,293,1,8.114143589888103,1,1,1,4,0,1,1,12,0,0,1,1,6,0,6,0,1,1,104.10436417175035,2,1,0,0,1,1,1,2,0,1,1,0,2,0,0
1,1,0,1,27,1891,93,0,17.824868758105854,0,1,1,9,0,3,0,11,2,0,1,0,1,0,1,1,1,1,1.8847058635905825,1,0,0,0,1,1,0,2,0,1,0,1,3,2,0
1,1,0,2,24,794,164,1,6.279785426623991,0,1,1,2,0,1,0,12,1,1,1,1,4,1,4,0,0,1,33.35684456174176,3,0,1,1,0,4,1,0,0,1,0,1,1,3,0
0,1,0,0,25,202,70,0,9.383808805124904,1,0,0,9,0,1,0,13,1,0,0,0,4,1,3,1,1,0,54.34025877068245,1,1,1,0,0,1,0,1,1,0,1,0,2,2,1
0,0,1,0,18,324,325,0,22.93192135188583,1,1,0,10,0,3,0,13,0,1,0,1,8,1,4,0,0,1,48.63466655361389,1,1,0,1,0,2,1,1,1,1,1,0,0,4,0
1,0,1,4,13,2872,32,0,53.622688911141786,1,1,0,3,1,0,1,15,2,1,1,1,8,1,5,1,1,0,16.44566000765098,1,0,0,0,0,1,0,2,0,1,0,1,2,4,1
0,0,1,3,21,2291,223,0,15.416894304872027,1,1,1,2,0,1,1,7,0,0,1,1,4,1,3,1,1,1,7.9367331601016815,4,0,1,0,1,2,1,2,0,0,1,0,0,1,1
1,0,0,1,15,326,139,1,37.866630376600796,0,0,0,4,0,0,0,12,0,1,1,1,3,1,6,1,1,1,20.427683276866983,0,1,1,0,1,0,1,4,0,1,0,1,0,0,0
0,0,1,2,11,986,250,1,62.790205303081585,1,1,0,5,0,0,0,12,1,1,1,0,6,1,3,1,1,1,7.307741267427886,1,0,0,1,1,1,0,3,1,0,1,0,1,2,1
1,0,0,0,25,3118,33,0,7.311905542215024,0,0,1,2,1,1,0,14,1,1,1,1,2,0,6,1,1,0,10.629727198859733,2,1,0,0,1,2,0,2,1,0,0,0,0,4,0
0,1,0,0,25,760,273,0,49.381807511436456,1,1,1,1,0,3,0,9,0,0,1,0,2,0,4,0,4,0,11.801885961319329,4,0,0,0,1,2,0,0,1,0,0,1,2,1,1
1,1,1,1,18,1036,195,0,42.490510321773314,1,1,0,10,1,5,1,8,2,1,0,0,4,0,3,1,2,0,7.189295965447676,3,1,1,0,0,2,1,2,0,0,1,0,1,2,1
0,1,0,2,17,906,55,1,13.245391339308798,1,0,1,5,0,1,0,11,1,1,1,0,4,0,5,1,1,1,8.365760369144567,1,1,1,1,1,1,0,2,0,0,1,0,0,5,1
0,1,0,2,23,1403,46,0,136.74848207026898,0,0,0,9,0,0,1,13,0,1,0,0,9,0,2,1,0,0,0.1467998182736276,1,1,0,1,1,1,0,2,1,0,1,1,1,3,0
1,0,1,1,21,364,245,1,9.137619790317599,1,1,0,5,1,2,1,9,0,1,1,0,5,0,2,0,2,1,7.050211504041553,1,0,1,0,1,2,0,0,1,0,0,1,2,2,1
0,0,1,0,22,3413,121,1,8.82321069068671,0,1,0,10,1,2,1,9,1,1,0,1,7,1,3,0,0,1,12.784750454843085,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0
1,1,1,3,18,1244,60,1,44.38640950865555,0,1,1,9,1,1,0,12,1,1,0,0,5,0,3,0,2,1,3.7991899198025916,3,1,0,1,0,2,1,2,1,0,0,1,0,1,1
0,0,0,3,14,2120,234,1,17.109696449066448,1,0,1,10,0,1,0,8,1,0,0,0,2,0,1,0,2,1,32.75516105853814,3,1,1,0,0,2,0,2,1,0,0,0,1,4,1
1,1,1,3,22,1648,236,0,12.04994491472247,0,0,0,6,1,0,1,16,2,1,1,0,7,1,3,0,2,1,15.428100599726173,2,1,1,1,0,1,0,1,1,0,1,1,0,2,1
0,1,1,5,21,1069,136,0,5.904646251486323,0,1,0,3,1,0,0,11,2,1,1,0,3,1,4,0,0,1,31.585999944574397,2,1,1,1,1,3,1,2,0,0,1,1,1,3,0
1,1,0,2,24,3575,175,1,43.48756098150636,0,1,0,4,1,0,0,9,1,0,1,0,9,0,2,1,0,1,2.7416895442658373,4,0,0,1,1,4,0,1,0,1,0,1,2,0,1
0,0,1,2,25,273,130,0,46.29852488230975,1,0,0,4,1,4,1,9,0,0,1,1,6,1,2,0,0,1,34.35285580677683,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1
1,1,1,3,23,3626,347,0,25.080334099138206,0,0,1,1,1,2,1,12,1,1,0,0,4,0,3,1,1,0,63.52731017664817,1,0,1,0,0,3,0,1,0,1,0,0,0,0,0
0,1,1,2,17,2255,270,0,94.61625659042136,0,1,0,3,0,0,0,12,2,1,1,1,5,1,4,1,1,1,8.691308477944537,0,1,1,1,0,0,0,2,1,0,0,0,2,2,1
1,1,0,2,15,1952,276,1,11.488951477380116,1,0,0,3,1,3,1,15,0,0,1,0,3,0,2,1,1,0,6.680172800470023,1,0,0,0,0,0,0,0,0,0,1,1,2,1,0
1,0,0,2,15,1884,192,0,7.43919225890757,1,1,1,1,0,0,0,9,0,1,1,1,3,0,3,1,1,1,20.816202402425397,3,1,0,0,1,0,0,0,0,1,0,1,2,0,1
1,0,0,6,20,123,202,0,33.94647317973284,0,0,0,9,1,2,0,13,1,1,0,1,6,0,2,1,0,1,20.20730958262504,4,0,0,0,0,5,0,0,0,0,0,0,0,4,1
0,1,0,4,16,3081,64,0,42.615227353814895,0,1,0,1,1,1,1,9,1,0,0,1,2,1,4,1,0,1,2.3862149155741483,3,0,1,0,0,0,1,0,1,0,1,0,2,2,0
1,0,1,1,24,1352,313,0,7.643127860047388,0,1,0,9,0,1,1,17,3,1,1,1,7,1,3,0,0,1,52.27993931865255,1,0,0,1,0,1,1,0,0,1,0,1,1,2,1
0,0,0,6,27,3258,50,0,2.391132785401377,0,1,0,1,0,3,0,14,1,0,1,1,9,0,6,1,0,0,13.042260537193354,3,0,0,1,1,4,0,1,0,0,0,0,0,0,0
1,0,0,1,22,2590,337,0,49.90359776100612,1,0,0,2,0,0,1,6,1,1,1,1,4,1,3,0,1,0,28.913790029870214,1,1,0,0,1,4,0,1,1,1,0,0,0,5,1
0,0,1,3,15,1691,192,0,112.52516538886965,1,1,1,2,0,2,0,8,1,1,1,1,5,1,1,1,3,0,8.904430791585016,4,0,1,1,0,2,1,1,1,1,1,0,1,3,0
1,0,1,1,21,2107,126,0,31.041443325355363,0,1,1,6,1,1,1,17,2,0,0,0,1,0,2,1,1,0,6.063675899451222,4,0,0,1,0,2,0,0,1,0,1,1,0,3,0
0,0,1,3,17,2946,336,0,9.76637424744891,1,0,1,7,0,2,0,9,1,0,1,1,8,0,4,1,0,0,2.3592787022846258,3,1,0,0,0,5,1,0,0,0,0,0,0,2,0
0,0,0,4,17,2933,84,0,171.16699893464656,0,1,1,1,1,0,1,7,3,1,1,0,2,1,5,1,1,0,6.418400053332798,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
1,0,0,3,18,2829,362,1,67.12264446808607,1,1,0,3,1,2,0,6,0,1,0,0,5,1,4,0,0,1,100.50831637620625,2,0,1,0,1,2,0,3,1,1,1,0,0,3,1
0,0,0,3,17,441,156,0,21.608192281741307,1,1,1,2,1,2,0,6,2,1,1,0,5,0,3,0,1,1,21.456562546043145,1,1,0,1,1,5,1,2,0,0,1,0,1,3,0
0,0,1,2,13,1240,222,1,52.344207173851316,0,0,1,8,0,1,1,12,0,0,1,1,5,1,2,0,0,0,32.46894473162434,1,0,0,0,0,0,1,0,0,0,1,1,1,3,0
1,1,1,4,27,910,272,0,50.75533739202433,0,0,1,9,0,1,0,7,0,0,1,0,12,1,2,0,1,0,63.64563682171106,1,0,0,0,0,1,0,0,0,0,0,1,0,3,1
0,1,0,4,29,1025,117,1,81.90840022862102,0,0,1,2,0,0,0,11,2,0,0,1,2,1,7,1,0,0,1.6457170551125098,0,1,1,1,0,1,0,2,0,1,1,1,1,2,1
0,0,1,1,17,1559,244,1,55.15116664359519,0,0,1,2,1,0,0,10,0,0,0,1,2,0,0,1,0,1,3.5991532774737225,3,1,1,0,0,1,0,1,1,0,1,0,0,3,1
0,1,1,2,17,1741,121,0,30.957717936451896,1,1,1,10,0,3,0,8,1,0,1,1,6,1,4,0,1,1,52.61225546753629,1,0,0,1,0,3,0,0,0,0,0,0,5,1,1
1,1,1,2,14,2879,332,1,28.194743870024507,1,0,1,9,0,0,0,9,1,0,1,0,7,1,5,1,1,1,16.62767509437663,2,0,0,1,1,0,0,1,1,1,0,0,0,0,0
0,0,0,2,19,3055,264,1,18.897132425155736,0,0,1,4,1,0,1,12,2,1,0,0,4,0,5,1,0,1,20.14889749684746,2,0,0,0,1,2,0,0,0,0,1,0,1,5,0
1,0,1,2,14,1734,213,1,29.543964838446765,1,0,0,5,0,2,0,8,0,0,0,1,4,1,4,0,0,1,11.159542509052816,0,1,1,0,1,3,0,1,1,0,0,0,1,1,1
0,0,1,2,22,3427,67,0,47.57407134043345,1,1,1,9,1,0,0,14,1,0,0,1,6,0,0,0,1,0,33.686325833606745,2,1,1,0,0,4,0,0,0,1,1,0,1,2,0
0,1,0,4,13,625,168,1,104.24947690156262,0,1,0,6,0,1,0,9,1,0,1,1,5,0,2,1,2,1,14.564887493387147,2,0,1,0,0,4,0,2,0,0,0,1,1,4,0
0,1,0,1,18,1690,224,1,18.89319401252957,0,1,1,10,0,0,1,11,1,0,0,1,6,0,3,0,1,0,34.98888540024738,1,1,1,1,1,1,0,1,0,0,0,1,4,1,0
1,0,1,1,20,3236,44,0,25.57506559208823,1,0,1,9,0,1,1,7,0,1,0,0,4,0,3,1,1,1,97.0383105723856,4,1,0,0,0,1,0,0,1,0,1,0,0,0,1
0,0,1,1,22,997,286,1,17.65310301836073,0,1,1,9,0,3,0,11,0,0,0,0,6,0,8,1,0,0,20.81027078359996,4,0,0,0,1,2,1,1,0,1,1,1,0,1,1
0,0,0,2,17,2781,164,1,33.12279432310259,0,1,0,7,0,0,0,10,2,1,1,0,7,0,3,1,0,1,15.050029504648169,2,1,1,1,0,2,1,1,1,1,1,1,2,2,1
1,1,0,1,19,90,30,1,29.821123275995113,1,0,0,10,1,1,1,17,0,0,0,0,4,1,1,1,3,1,9.087578007739362,7,1,1,0,1,2,1,2,0,1,0,0,0,0,0
0,1,1,1,21,2214,78,0,0.5398418558385326,1,1,1,9,0,4,1,9,0,1,1,0,3,0,1,1,1,1,4.33071965111072,1,1,1,0,1,4,0,1,0,1,1,1,0,2,1
1,1,1,3,23,3006,125,1,23.371713344782894,0,0,0,5,0,2,0,17,0,0,1,1,5,1,1,1,3,1,21.380552505446815,2,1,0,1,0,4,0,1,0,0,0,0,0,5,1
1,1,1,2,23,206,230,0,2.7794792500126504,1,0,1,5,0,0,1,9,1,0,1,1,4,0,2,1,1,1,1.293697393134143,3,0,1,0,0,2,1,1,1,1,0,1,0,3,0
0,0,1,1,24,3353,55,1,0.8021373373221139,0,1,0,8,0,0,0,15,2,0,1,0,4,0,4,0,0,0,62.602462575295014,2,1,1,1,0,2,1,0,1,0,0,0,1,2,1
1,0,0,1,18,1088,264,1,46.99094494552913,0,0,0,10,0,3,0,4,1,0,0,1,7,1,1,0,1,1,20.857225607083354,3,0,1,0,1,1,1,0,1,0,1,1,3,7,0
0,0,1,3,19,1911,273,1,8.97846733758312,1,0,0,4,0,2,0,14,0,1,1,0,9,0,4,0,0,1,64.06141435802472,5,0,1,0,1,4,1,0,0,0,0,1,1,0,0
1,0,1,0,17,515,356,1,12.495254346041754,1,0,1,9,0,1,1,9,1,1,1,1,0,0,4,0,1,1,6.356627529565728,2,0,1,1,0,4,1,2,0,0,1,0,1,2,1
1,1,0,2,23,1180,80,0,1.9869053388044726,0,0,0,7,1,1,0,7,0,0,1,1,2,0,3,0,0,1,58.56738513283905,0,0,0,1,1,5,1,1,0,1,0,0,2,1,1
0,1,1,3,11,1792,110,1,5.935250578034771,0,0,0,7,1,3,0,4,2,0,0,1,4,0,2,1,0,1,18.941450455866992,2,1,1,0,1,2,0,0,1,0,0,1,1,2,1
1,0,0,0,27,2794,65,0,43.522403315935684,0,0,1,3,0,1,1,14,1,1,0,0,4,1,2,1,1,1,33.24242936655191,2,0,1,0,1,4,1,2,1,1,0,0,2,0,0
1,0,1,3,23,2353,96,1,20.40875478936254,1,1,0,4,1,0,0,6,1,1,0,0,3,0,4,0,2,1,3.9427750908780284,4,0,0,1,0,4,1,0,0,1,0,1,1,2,0
1,1,1,2,23,1901,158,0,63.775488919971245,0,0,1,7,0,1,0,9,2,1,0,0,2,0,5,1,0,1,13.86735895685787,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1
1,0,0,3,18,2005,184,1,15.187191228502222,1,0,1,5,1,1,0,8,3,0,1,1,8,0,3,0,1,1,16.831104701389272,0,1,1,0,0,3,0,1,1,0,1,1,2,1,1
1,1,0,2,16,394,274,1,9.387975383898844,0,0,0,3,0,1,1,9,2,1,1,1,8,1,2,1,2,0,9.979733787246861,2,1,1,0,0,2,1,0,1,1,0,1,0,2,1
0,0,1,2,19,1097,140,0,12.812913715115245,1,0,1,1,0,0,1,10,1,0,1,1,3,0,3,1,0,0,5.840034045154763,1,0,0,0,1,3,0,0,0,0,1,0,1,0,0
1,0,1,3,13,186,197,0,37.424347039261654,0,1,0,7,1,0,0,11,0,0,0,1,5,0,3,1,1,1,47.03020103991224,0,0,1,0,1,1,1,1,1,0,1,0,2,0,0
0,0,1,2,27,1597,171,0,24.290812311486242,1,1,0,6,0,1,1,6,0,1,0,1,6,1,2,0,1,1,1.7779113451645814,3,1,0,0,0,6,1,0,1,1,1,1,1,2,0
1,0,0,3,16,3408,226,0,70.36202457043683,0,0,1,10,1,1,0,13,2,0,0,0,4,0,2,1,3,1,3.3444132149471493,4,1,0,1,1,2,0,3,1,0,0,0,1,0,0
0,0,1,2,27,1591,138,1,27.65182221960933,0,1,0,7,0,1,0,9,2,0,1,0,4,1,8,0,1,1,7.728270936176111,6,0,1,0,1,3,0,1,1,1,1,1,1,2,0
0,0,0,0,24,2670,108,0,20.378405706017503,0,0,0,2,0,1,1,11,0,1,1,1,4,1,5,1,3,1,50.45715575752336,1,1,0,0,0,1,0,2,1,0,0,0,0,2,0
1,0,0,1,15,729,190,0,46.21873305526255,0,0,1,4,0,2,1,13,3,0,1,0,6,1,5,0,1,0,16.61191305528486,2,1,1,0,0,2,1,0,0,0,0,0,2,3,1
1,1,1,3,13,239,48,0,88.42761279651197,1,0,1,2,0,0,0,9,0,1,0,1,6,1,3,0,1,1,9.341715943810344,4,0,0,0,1,1,1,2,0,0,1,0,0,4,1
1,1,0,2,25,2580,156,1,13.194519397341464,1,0,0,8,1,1,1,13,0,1,0,1,5,1,2,0,0,0,10.305986156271887,0,1,0,1,1,4,0,2,1,0,0,0,1,4,1
0,1,1,3,13,140,234,1,8.625510988765525,1,1,1,7,0,0,1,8,1,1,1,0,2,0,2,1,0,1,36.375739985621145,1,1,0,0,0,2,1,0,0,1,0,1,0,2,0
1,1,1,1,19,3336,58,1,28.730370686779885,1,1,1,1,1,0,1,8,1,0,0,1,1,0,7,1,0,1,0.5428936081353064,2,1,1,0,1,2,1,1,1,1,0,0,2,0,0
0,1,1,2,17,138,236,1,20.72686080358429,1,0,1,2,1,0,0,9,0,1,1,0,5,1,3,1,0,1,0.22807670992327606,4,1,1,0,0,1,0,0,0,1,0,1,2,0,1
0,0,1,0,11,2506,309,0,135.80623126154995,0,0,1,2,0,1,0,6,0,1,1,0,2,0,2,1,0,1,0.9436078298137751,4,1,0,1,0,1,0,2,0,0,0,1,1,1,0
0,0,1,1,20,69,180,1,18.617082187949023,1,1,0,4,0,0,1,7,4,0,0,0,7,0,2,0,0,0,12.667587949592225,2,1,1,0,0,1,1,0,0,0,1,1,2,5,0
1,1,0,1,19,384,269,0,2.3171746582636232,1,1,0,3,1,0,0,8,2,0,1,1,7,1,3,1,0,0,17.409595002641694,1,0,0,0,0,1,1,1,1,0,1,0,2,3,0
1,0,0,0,23,629,295,1,113.65311950337839,1,0,1,1,1,6,0,17,0,1,1,0,3,1,0,0,1,0,19.58827499993769,2,0,1,1,0,3,0,0,0,1,0,1,0,3,1
0,1,1,4,18,2245,211,0,55.65764958846593,1,1,0,2,0,0,1,12,1,0,1,1,10,0,4,0,2,0,26.2710757097252,2,1,0,1,1,3,0,1,0,1,0,1,2,3,1
0,1,1,6,12,204,134,0,5.889577248673376,0,0,1,9,1,1,0,10,0,0,1,1,8,0,1,1,0,0,4.207601705014008,1,0,1,1,1,4,0,2,1,1,1,0,0,1,1
1,0,0,4,20,1749,265,0,70.49195298360529,0,1,1,1,1,2,1,10,0,0,1,1,6,1,4,0,0,1,6.083945376867289,2,1,0,1,0,3,0,0,0,1,1,0,1,3,0
0,0,0,3,19,567,202,0,12.49578867816248,0,1,0,9,1,0,0,10,0,0,0,1,2,0,2,1,1,1,5.5812404004369505,2,0,1,1,0,3,0,0,0,1,1,1,0,2,1
1,0,0,1,21,981,187,0,14.20165580424917,0,1,0,7,0,1,0,15,1,0,1,1,5,1,6,1,0,0,3.230908026148124,2,1,1,0,0,2,1,3,1,0,0,0,1,1,0
0,1,0,4,19,804,201,1,71.05901697703786,1,1,0,2,1,0,1,16,1,1,0,1,9,1,2,1,0,1,5.604745779129143,2,0,1,0,0,1,0,0,0,1,1,1,2,2,1
1,0,1,2,22,1710,340,0,22.658054926982683,1,0,0,2,1,1,0,4,0,1,1,1,5,1,2,0,1,1,19.02036860034088,4,1,1,0,0,2,1,0,1,0,1,1,2,0,1
0,1,1,3,14,2906,186,0,4.446750666928644,0,0,1,5,1,1,1,11,1,1,0,1,6,0,5,1,1,1,9.12711473625192,4,1,1,1,0,5,1,2,1,1,1,1,2,3,1
1,1,0,2,16,881,287,0,13.8161526283018,0,1,1,5,1,2,0,10,0,0,0,0,11,1,5,0,0,0,29.212811030003472,1,1,0,1,1,1,1,2,1,0,0,1,1,0,0
0,1,1,0,23,2035,193,0,38.414542586508134,1,0,0,4,0,2,0,11,1,0,0,0,3,1,1,1,0,0,15.375474382437861,2,0,0,0,0,4,1,0,1,0,1,0,0,1,0
1,0,0,2,20,973,176,1,5.741505549074441,1,1,1,10,0,2,0,11,1,1,1,1,7,1,5,1,1,0,4.76613789644986,3,0,1,1,0,3,0,0,0,1,0,1,1,0,0
